MAG10_00002	K00826
MAG10_00319	K02427
MAG10_00322	K06215
MAG10_00325	K05524
MAG10_00327	K02984
MAG10_00329	K00287
MAG10_00330	K00560
MAG10_00331	K00655
MAG10_00334	K01867
MAG10_00335	K06874
MAG10_00339	K00873
MAG10_00345	K07309
MAG10_00350	K01889
MAG10_00352	K00832
MAG10_00355	K01491
MAG10_00358	K06902
MAG10_00360	K01647
MAG10_00363	K02313
MAG10_00367	K00639
MAG10_00375	K01990
MAG10_00377	K01990
MAG10_00378	K18779
MAG10_00380	K09013
MAG10_00381	K09014
MAG10_00382	K09015
MAG10_00383	K11717
MAG10_00384	K02426
MAG10_00388	K06944
MAG10_00391	K03687
MAG10_00399	K03496
MAG10_00402	K05844
MAG10_00403	K04763
MAG10_00410	K15335
MAG10_00417	K02274
MAG10_00418	K02276
MAG10_00420	K07152
MAG10_00425	K01482
MAG10_00427	K07152
MAG10_00434	K07050
MAG10_00435	K04659
MAG10_00437	K23265
MAG10_00438	K23269
MAG10_00439	K03701
MAG10_00440	K06180
MAG10_00441	K03750
MAG10_00445	K09690
MAG10_00446	K01990
MAG10_00448	K01791
MAG10_00449	K01791
MAG10_00451	K04659
MAG10_00452	K07577
MAG10_00454	K11784
MAG10_00455	K01262
MAG10_00459	K00600
MAG10_00461	K00812
MAG10_00463	K07003
MAG10_00464	K01873
MAG10_00465	K02346
MAG10_00466	K17231
MAG10_00467	K00058
MAG10_00469	K13628
MAG10_00471	K00537
MAG10_00476	K02966
MAG10_00478	K02924
MAG10_00482	K02533
MAG10_00484	K07305
MAG10_00485	K10026
MAG10_00486	K01495
MAG10_00488	K09696
MAG10_00489	K01990
MAG10_00491	K05606
MAG10_00492	K01847
MAG10_00493	K03775
MAG10_00495	K01409
MAG10_00496	K01468
MAG10_00503	K01745
MAG10_00504	K01712
MAG10_00505	K00335
MAG10_00506	K00123
MAG10_00507	K02379
MAG10_00509	K13990
MAG10_00510	K09140
MAG10_00512	K03062
MAG10_00513	K01874
MAG10_00520	K11785
MAG10_00522	K11782
MAG10_00523	K18285
MAG10_00524	K01537
MAG10_00526	K00615
MAG10_00527	K00615
MAG10_00528	K00616
MAG10_00530	K01881
MAG10_00532	K13038
MAG10_00535	K00626
MAG10_00539	K06981
MAG10_00540	K13787
MAG10_00541	K03234
MAG10_00542	K00507
MAG10_00543	K02992
MAG10_00544	K02973
MAG10_00552	K02921
MAG10_00553	K12589
MAG10_00554	K11600
MAG10_00557	K03432
MAG10_00558	K06927
MAG10_00559	K01756
MAG10_00564	K06932
MAG10_00565	K03273
MAG10_00566	K03271
MAG10_00568	K03724
MAG10_00569	K01880
MAG10_00570	K10754
MAG10_00571	K03498
MAG10_00575	K03106
MAG10_00577	K03787
MAG10_00581	K06902
MAG10_00582	K03263
MAG10_00583	K00059
MAG10_00587	K06885
MAG10_00593	K01945
MAG10_00594	K07151
MAG10_00595	K13275
MAG10_00606	K03574
MAG10_00610	K03686
MAG10_00612	K07557
MAG10_00618	K01885
MAG10_00619	K10743
MAG10_00622	K01890
MAG10_00624	K00150
MAG10_00625	K17734
MAG10_00626	K00939
MAG10_00630	K00858
MAG10_00637	K00412
MAG10_00638	K18210
MAG10_00641	K07313
MAG10_00642	K01919
MAG10_00643	K01953
MAG10_00646	K07588
MAG10_00647	K01849
MAG10_00648	K01966
MAG10_00650	K01960
MAG10_00652	K00262
MAG10_00657	K10844
MAG10_00662	K04487
MAG10_00663	K00059
MAG10_00664	K03644
MAG10_00665	K00166
MAG10_00666	K00167
MAG10_00667	K00627
MAG10_00668	K00382
MAG10_00669	K10807
MAG10_00670	K10808
MAG10_00671	K01520
MAG10_00672	K03801
MAG10_00674	K06869
MAG10_00675	K01972
MAG10_00677	K17686
MAG10_00682	K03007
MAG10_00683	K02996
MAG10_00684	K02871
MAG10_00685	K02883
MAG10_00688	K00128
MAG10_00694	K01681
MAG10_00697	K04659
MAG10_00698	K03768
MAG10_00699	K00174
MAG10_00700	K00175
MAG10_00709	K00626
MAG10_00710	K02433
MAG10_00711	K00989
MAG10_00712	K01551
MAG10_00722	K13525
MAG10_00725	K10563
MAG10_00727	K14563
MAG10_00728	K14564
MAG10_00729	K03057
MAG10_00730	K01255
MAG10_00731	K01292
MAG10_00733	K00809
MAG10_00734	K01480
MAG10_00744	K15734
MAG10_00745	K00128
MAG10_00747	K09760
MAG10_00749	K01872
MAG10_00750	K14415
MAG10_00752	K13276
MAG10_00756	K07516
MAG10_00757	K00626
MAG10_00761	K11717
MAG10_00762	K01342
MAG10_00765	K00318
MAG10_00766	K09716
MAG10_00768	K02977
MAG10_00771	K03049
MAG10_00774	K01923
MAG10_00775	K03264
MAG10_00778	K06994
MAG10_00783	K00761
MAG10_00784	K01489
MAG10_00788	K01281
MAG10_00791	K01834
MAG10_00796	K15449
MAG10_00804	K07397
MAG10_00805	K00031
MAG10_00812	K01518
MAG10_00813	K00798
MAG10_00817	K00783
MAG10_00819	K05309
MAG10_00821	K00029
MAG10_00826	K01262
MAG10_00828	K04659
MAG10_00829	K00074
MAG10_00830	K01007
MAG10_00831	K01903
MAG10_00832	K00966
MAG10_00835	K15916
MAG10_00836	K07562
MAG10_00838	K02195
MAG10_00839	K02003
MAG10_00841	K17734
MAG10_00842	K00820
MAG10_00849	K00869
MAG10_00850	K03120
MAG10_00852	K01883
MAG10_00856	K01933
MAG10_00858	K10726
MAG10_00859	K03330
MAG10_00862	K04794
MAG10_00864	K01620
MAG10_00870	K16898
MAG10_00872	K01259
MAG10_00874	K01613
MAG10_00879	K06942
MAG10_00882	K02523
MAG10_00894	K02257
MAG10_00897	K00453
MAG10_00898	K06863
MAG10_00900	K09808
MAG10_00901	K02003
MAG10_00903	K11645
MAG10_00904	K11646
MAG10_00906	K00928
MAG10_00907	K01736
MAG10_00910	K03924
MAG10_00914	K00087
MAG10_00915	K03518
MAG10_00916	K17734
MAG10_00919	K13288
MAG10_00920	K07402
MAG10_00922	K00249
MAG10_00923	K07301
MAG10_00924	K00162
MAG10_00928	K21147
MAG10_00930	K00384
MAG10_00942	K10725
MAG10_00944	K00380
MAG10_00946	K01961
MAG10_00949	K03833
MAG10_00951	K03151
MAG10_00955	K07049
MAG10_00957	K00208
MAG10_00963	K13611
MAG10_00966	K17734
MAG10_00967	K06147
MAG10_00970	K07322
MAG10_00971	K08851
MAG10_00972	K03517
MAG10_00980	K01784
MAG10_00981	K02472
MAG10_00983	K07390
MAG10_00987	K01783
MAG10_00988	K03671
MAG10_00990	K04659
MAG10_00991	K01069
MAG10_00993	K01869
MAG10_00994	K04659
MAG10_00997	K03027
MAG10_00998	K02955
MAG10_00999	K02986
MAG10_01000	K02964
MAG10_01003	K00762
MAG10_01004	K02322
MAG10_01015	K01803
MAG10_01016	K03798
MAG10_01019	K07319
MAG10_01024	K18703
MAG10_01031	K00253
MAG10_01036	K10443
MAG10_01039	K05592
MAG10_01042	K14652
MAG10_01047	K11131
MAG10_01052	K16857
MAG10_01054	K00282
MAG10_01055	K00283
MAG10_01058	K01588
MAG10_01059	K01951
MAG10_01060	K01342
MAG10_01062	K00758
MAG10_01066	K07577
MAG10_01069	K10224
MAG10_01070	K07050
MAG10_01075	K03531
MAG10_01077	K01892
MAG10_01079	K03308
MAG10_01084	K03183
MAG10_01086	K02123
MAG10_01091	K02117
MAG10_01092	K02118
MAG10_01093	K02120
MAG10_01095	K00077
MAG10_01096	K00278
MAG10_01097	K03529
MAG10_01105	K00812
MAG10_01107	K01689
MAG10_01115	K02316
MAG10_01120	K11175
MAG10_01122	K00602
MAG10_01125	K06865
MAG10_01128	K02877
MAG10_01131	K00784
MAG10_01135	K17734
MAG10_01139	K00331
MAG10_01141	K00333
MAG10_01142	K00337
MAG10_01146	K00340
MAG10_01147	K00341
MAG10_01148	K00342
MAG10_01149	K00343
MAG10_01150	K03236
MAG10_01151	K08872
MAG10_01152	K06961
MAG10_01158	K05540
MAG10_01159	K02967
MAG10_01164	K15016
MAG10_01166	K02003
MAG10_01168	K09810
MAG10_01169	K01895
MAG10_01171	K01711
MAG10_01173	K10908
MAG10_01174	K04659
MAG10_01175	K07129
MAG10_01177	K08681
MAG10_01178	K17830
MAG10_01179	K03182
MAG10_01180	K03179
MAG10_01182	K00059
MAG10_01183	K03702
MAG10_01184	K00809
MAG10_01188	K00821
MAG10_01191	K00948
MAG10_01192	K02936
MAG10_01193	K02979
MAG10_01194	K02896
MAG10_01195	K00940
MAG10_01196	K03243
MAG10_01197	K03924
MAG10_01198	K03496
MAG10_01202	K10352
MAG10_01206	K17686
MAG10_01207	K22223
MAG10_01211	K02969
MAG10_01212	K03231
MAG10_01217	K03186
MAG10_01219	K03769
MAG10_01224	K01758
MAG10_01228	K11927
MAG10_01232	K00626
MAG10_01233	K00989
MAG10_01237	K03110
MAG10_01241	K03569
MAG10_01243	K17104
MAG10_01246	K00074
MAG10_01248	K15866
MAG10_01249	K00128
MAG10_01250	K05715
MAG10_01255	K07332
MAG10_01258	K01990
MAG10_01259	K07511
MAG10_01261	K02428
MAG10_01262	K06199
MAG10_01263	K05607
MAG10_01265	K03635
MAG10_01266	K03637
MAG10_01267	K02446
MAG10_01268	K16305
MAG10_01272	K02318
MAG10_01275	K00012
MAG10_01276	K00973
MAG10_01277	K03671
MAG10_01281	K00052
MAG10_01282	K01990
MAG10_01285	K09722
MAG10_01286	K00767
MAG10_01288	K01142
MAG10_01289	K11068
MAG10_01290	K04659
MAG10_01292	K03665
MAG10_01295	K01679
MAG10_01296	K13051
MAG10_01297	K03768
MAG10_01298	K01610
MAG10_01303	K06911
MAG10_01305	K00794
MAG10_01306	K00793
MAG10_01307	K00967
MAG10_01308	K02858
MAG10_01313	K01903
MAG10_01314	K01902
MAG10_01318	K02293
MAG10_01320	K02291
MAG10_01322	K06174
MAG10_01324	K03611
MAG10_01327	K02922
MAG10_01333	K00943
MAG10_01335	K22757
MAG10_01338	K13832
MAG10_01339	K02470
MAG10_01340	K02469
MAG10_01341	K01649
MAG10_01343	K00368
MAG10_01349	K03726
MAG10_01351	K03568
MAG10_01352	K03568
MAG10_01358	K07332
MAG10_01360	K03639
MAG10_01361	K00800
MAG10_01362	K03572
MAG10_01363	K03555
MAG10_01365	K02866
MAG10_01366	K00759
MAG10_01367	K07561
MAG10_01370	K01866
MAG10_01371	K00252
MAG10_01377	K02929
MAG10_01379	K03237
MAG10_01380	K00764
MAG10_01381	K03151
MAG10_01383	K01069
MAG10_01384	K03522
MAG10_01385	K03521
MAG10_01389	K00974
MAG10_01391	K02437
MAG10_01392	K00248
MAG10_01393	K10725
MAG10_01395	K03242
MAG10_01401	K00054
MAG10_01402	K00806
MAG10_01411	K18416
MAG10_01412	K11072
MAG10_01413	K02063
MAG10_01414	K02064
MAG10_01416	K01580
MAG10_01418	K00294
MAG10_01419	K00605
MAG10_01423	K02927
MAG10_01426	K11744
MAG10_01427	K08151
MAG10_01428	K08225
MAG10_01429	K04076
MAG10_01431	K07442
MAG10_01433	K00789
MAG10_01434	K09759
MAG10_01436	K00059
MAG10_01440	K23234
MAG10_01445	K09022
MAG10_01446	K03294
MAG10_01447	K00606
MAG10_01451	K04801
MAG10_01454	K09482
MAG10_01455	K01966
MAG10_01461	K07192
MAG10_01462	K01938
MAG10_01463	K06965
MAG10_01466	K03742
MAG10_01467	K02323
MAG10_01477	K14640
MAG10_01478	K07811
MAG10_01481	K01482
MAG10_01483	K00057
MAG10_01486	K06911
MAG10_01496	K00240
MAG10_01497	K00239
MAG10_01499	K00128
MAG10_01501	K03724
MAG10_01503	K07031
MAG10_01504	K16052
MAG10_01505	K04802
MAG10_01508	K00609
MAG10_01509	K00610
MAG10_01510	K14168
MAG10_01511	K01349
MAG10_01512	K10800
MAG10_01516	K07579
MAG10_01519	K00133
MAG10_01531	K09966
MAG10_01534	K08166
MAG10_01538	K00324
MAG10_01539	K00324
MAG10_01540	K00325
MAG10_01546	K03272
MAG10_01550	K00254
MAG10_01552	K03169
MAG10_01553	K17830
MAG10_01556	K06869
MAG10_01568	K06883
MAG10_01569	K00611
MAG10_01575	K07003
MAG10_01577	K06176
MAG10_01578	K07041
MAG10_01579	K03433
MAG10_01584	K00754
MAG10_01590	K03831
MAG10_01591	K01465
MAG10_01592	K01299
MAG10_01595	K06484
MAG10_01601	K04564
MAG10_01606	K20053
MAG10_01609	K03703
MAG10_01612	K15450
MAG10_01613	K03767
MAG10_01621	K02869
MAG10_01623	K02863
MAG10_01627	K05516
MAG10_01629	K07583
MAG10_01630	K02889
MAG10_01633	K02528
MAG10_01637	K03284
MAG10_01640	K03386
MAG10_01644	K00571
MAG10_01645	K00927
MAG10_01646	K06158
MAG10_01647	K12960
MAG10_01648	K07300
MAG10_01651	K18532
MAG10_01654	K03704
MAG10_01658	K01868
MAG123_00001	K22187
MAG123_00003	K00239
MAG123_00004	K00240
MAG123_00005	K03294
MAG123_00006	K01669
MAG123_00009	K02946
MAG123_00011	K13276
MAG123_00016	K11956
MAG123_00017	K01995
MAG123_00018	K01996
MAG123_00019	K03704
MAG123_00021	K02003
MAG123_00023	K02003
MAG123_00029	K00253
MAG123_00038	K00340
MAG123_00042	K00337
MAG123_00043	K00333
MAG123_00045	K00331
MAG123_00048	K17734
MAG123_00054	K02291
MAG123_00056	K00252
MAG123_00059	K01866
MAG123_00061	K03521
MAG123_00062	K03522
MAG123_00063	K01069
MAG123_00065	K00764
MAG123_00068	K02929
MAG123_00070	K03237
MAG123_00077	K06174
MAG123_00078	K02866
MAG123_00080	K03555
MAG123_00081	K03572
MAG123_00082	K00800
MAG123_00083	K03639
MAG123_00085	K17830
MAG123_00086	K02523
MAG123_00089	K07332
MAG123_00096	K03568
MAG123_00098	K03726
MAG123_00099	K00380
MAG123_00101	K01961
MAG123_00104	K03833
MAG123_00109	K07049
MAG123_00111	K00208
MAG123_00112	K09458
MAG123_00115	K03243
MAG123_00116	K00940
MAG123_00117	K02896
MAG123_00118	K02979
MAG123_00119	K12845
MAG123_00120	K00948
MAG123_00124	K00809
MAG123_00125	K03702
MAG123_00126	K00059
MAG123_00128	K03179
MAG123_00129	K03182
MAG123_00130	K17830
MAG123_00131	K02198
MAG123_00132	K01802
MAG123_00134	K01969
MAG123_00135	K01692
MAG123_00136	K01961
MAG123_00137	K01968
MAG123_00139	K07003
MAG123_00145	K03206
MAG123_00147	K13628
MAG123_00149	K00024
MAG123_00150	K00324
MAG123_00151	K00324
MAG123_00152	K00325
MAG123_00158	K03272
MAG123_00161	K00254
MAG123_00163	K03169
MAG123_00167	K11784
MAG123_00168	K01262
MAG123_00172	K00600
MAG123_00174	K00812
MAG123_00176	K07003
MAG123_00177	K01873
MAG123_00178	K02346
MAG123_00181	K02966
MAG123_00185	K02533
MAG123_00187	K07305
MAG123_00188	K10026
MAG123_00189	K01495
MAG123_00191	K00821
MAG123_00192	K09696
MAG123_00193	K09697
MAG123_00195	K05606
MAG123_00196	K01848
MAG123_00197	K09577
MAG123_00199	K01409
MAG123_00200	K01468
MAG123_00201	K03932
MAG123_00203	K06180
MAG123_00204	K03750
MAG123_00205	K02045
MAG123_00207	K07577
MAG123_00209	K21734
MAG123_00210	K07050
MAG123_00218	K01482
MAG123_00221	K03386
MAG123_00236	K02342
MAG123_00238	K06869
MAG123_00239	K01972
MAG123_00244	K03007
MAG123_00245	K02996
MAG123_00246	K02871
MAG123_00247	K02883
MAG123_00251	K00163
MAG123_00255	K14326
MAG123_00259	K07566
MAG123_00260	K01265
MAG123_00263	K01923
MAG123_00266	K03049
MAG123_00268	K02977
MAG123_00270	K09716
MAG123_00271	K00318
MAG123_00274	K13277
MAG123_00275	K11717
MAG123_00281	K14415
MAG123_00282	K01872
MAG123_00284	K09760
MAG123_00285	K17725
MAG123_00288	K01594
MAG123_00289	K00605
MAG123_00291	K00282
MAG123_00292	K00283
MAG123_00294	K01588
MAG123_00295	K01951
MAG123_00299	K00758
MAG123_00300	K04125
MAG123_00306	K00249
MAG123_00307	K07301
MAG123_00308	K02440
MAG123_00309	K11381
MAG123_00312	K10716
MAG123_00313	K21147
MAG123_00314	K00384
MAG123_00315	K00794
MAG123_00316	K00793
MAG123_00317	K14656
MAG123_00318	K02858
MAG123_00320	K00057
MAG123_00322	K02042
MAG123_00323	K02003
MAG123_00324	K14736
MAG123_00328	K01069
MAG123_00329	K23167
MAG123_00330	K03972
MAG123_00338	K11273
MAG123_00342	K00262
MAG123_00346	K03042
MAG123_00351	K00052
MAG123_00352	K09722
MAG123_00353	K00767
MAG123_00355	K01142
MAG123_00358	K03665
MAG123_00360	K01673
MAG123_00362	K03523
MAG123_00369	K01745
MAG123_00370	K01712
MAG123_00374	K02379
MAG123_00375	K09140
MAG123_00377	K03420
MAG123_00378	K00603
MAG123_00380	K01874
MAG123_00387	K01939
MAG123_00394	K11744
MAG123_00395	K08151
MAG123_00396	K04076
MAG123_00398	K05522
MAG123_00400	K17734
MAG123_00401	K00812
MAG123_00405	K01834
MAG123_00407	K02327
MAG123_00409	K00567
MAG123_00411	K01990
MAG123_00414	K10450
MAG123_00417	K05592
MAG123_00420	K14652
MAG123_00424	K11131
MAG123_00427	K02470
MAG123_00430	K02035
MAG123_00431	K00683
MAG123_00433	K00943
MAG123_00439	K00974
MAG123_00441	K00248
MAG123_00443	K00759
MAG123_00444	K07561
MAG123_00445	K10725
MAG123_00446	K02991
MAG123_00447	K03242
MAG123_00452	K00054
MAG123_00455	K03529
MAG123_00457	K00278
MAG123_00458	K00077
MAG123_00460	K02120
MAG123_00461	K02118
MAG123_00462	K02117
MAG123_00467	K02123
MAG123_00469	K03183
MAG123_00476	K02257
MAG123_00477	K02259
MAG123_00480	K00453
MAG123_00481	K06863
MAG123_00484	K16306
MAG123_00485	K11646
MAG123_00487	K01736
MAG123_00488	K00928
MAG123_00491	K03924
MAG123_00495	K00087
MAG123_00496	K00106
MAG123_00499	K17734
MAG123_00500	K01551
MAG123_00501	K03106
MAG123_00503	K01881
MAG123_00507	K13038
MAG123_00509	K03787
MAG123_00514	K00059
MAG123_00515	K03644
MAG123_00516	K00166
MAG123_00517	K00167
MAG123_00518	K00627
MAG123_00519	K00382
MAG123_00524	K04659
MAG123_00525	K01869
MAG123_00534	K13275
MAG123_00535	K07151
MAG123_00536	K01945
MAG123_00541	K06885
MAG123_00544	K03524
MAG123_00553	K00412
MAG123_00554	K18210
MAG123_00559	K01919
MAG123_00560	K01953
MAG123_00563	K07588
MAG123_00564	K01849
MAG123_00565	K01966
MAG123_00567	K01960
MAG123_00569	K04659
MAG123_00572	K06863
MAG123_00577	K14652
MAG123_00578	K03564
MAG123_00580	K03688
MAG123_00581	K10027
MAG123_00582	K02291
MAG123_00591	K06173
MAG123_00596	K01889
MAG123_00598	K00832
MAG123_00601	K01491
MAG123_00603	K07053
MAG123_00607	K01647
MAG123_00614	K00639
MAG123_00615	K06183
MAG123_00618	K04659
MAG123_00620	K07146
MAG123_00621	K01916
MAG123_00623	K01870
MAG123_00629	K03671
MAG123_00631	K01883
MAG123_00632	K09753
MAG123_00635	K03575
MAG123_00637	K00869
MAG123_00638	K03120
MAG123_00643	K08482
MAG123_00644	K00820
MAG123_00645	K17734
MAG123_00647	K02003
MAG123_00648	K02195
MAG123_00656	K04763
MAG123_00663	K00133
MAG123_00667	K15916
MAG123_00671	K03110
MAG123_00679	K06865
MAG123_00687	K01304
MAG123_00691	K03686
MAG123_00693	K07557
MAG123_00694	K02956
MAG123_00699	K01885
MAG123_00700	K10743
MAG123_00704	K01890
MAG123_00706	K00150
MAG123_00707	K17734
MAG123_00708	K00939
MAG123_00721	K15016
MAG123_00725	K01711
MAG123_00728	K03738
MAG123_00733	K01281
MAG123_00735	K03768
MAG123_00737	K15450
MAG123_00739	K03703
MAG123_00747	K03769
MAG123_00749	K03186
MAG123_00752	K08975
MAG123_00757	K02322
MAG123_00758	K00762
MAG123_00760	K02964
MAG123_00761	K02986
MAG123_00762	K02955
MAG123_00765	K00031
MAG123_00769	K03531
MAG123_00770	K04483
MAG123_00774	K18532
MAG123_00779	K04566
MAG123_00780	K00762
MAG123_00781	K03238
MAG123_00785	K06943
MAG123_00786	K01887
MAG123_00787	K03265
MAG123_00788	K09903
MAG123_00789	K00786
MAG123_00791	K01784
MAG123_00798	K02427
MAG123_00801	K01697
MAG123_00802	K01758
MAG123_00804	K23164
MAG123_00809	K02347
MAG123_00811	K10773
MAG123_00814	K07332
MAG123_00815	K07331
MAG123_00826	K01868
MAG123_00829	K12410
MAG123_00830	K01937
MAG123_00831	K00060
MAG123_00832	K01641
MAG123_00833	K22447
MAG123_00834	K04043
MAG123_00836	K01255
MAG123_00841	K05540
MAG123_00842	K02967
MAG123_00849	K07003
MAG123_00850	K07583
MAG123_00851	K02889
MAG123_00854	K02528
MAG123_00858	K03284
MAG123_00859	K03601
MAG123_00868	K00571
MAG123_00870	K11994
MAG123_00876	K02063
MAG123_00877	K11072
MAG123_00882	K01349
MAG123_00894	K07446
MAG123_00895	K04799
MAG123_00896	K18703
MAG123_00902	K01251
MAG123_00903	K00789
MAG123_00905	K02003
MAG123_00909	K04801
MAG123_00913	K09022
MAG123_00916	K00606
MAG123_00917	K23234
MAG123_00921	K00059
MAG123_00923	K04659
MAG123_00925	K09759
MAG123_00927	K07442
MAG123_00928	K22447
MAG123_00929	K00380
MAG123_00930	K00241
MAG123_00931	K10896
MAG123_00932	K02906
MAG123_00933	K02930
MAG123_00935	K02886
MAG123_00936	K02958
MAG123_00937	K02890
MAG123_00938	K02982
MAG123_00940	K03113
MAG123_00942	K02949
MAG123_00943	K02874
MAG123_00944	K02895
MAG123_00945	K02987
MAG123_00946	K02931
MAG123_00948	K02994
MAG123_00949	K02933
MAG123_00950	K02912
MAG123_00951	K02885
MAG123_00952	K02881
MAG123_00953	K02988
MAG123_00954	K02907
MAG123_00955	K02876
MAG123_00960	K10807
MAG123_00961	K00796
MAG123_00963	K03744
MAG123_00965	K00626
MAG123_00970	K11752
MAG123_00971	K04718
MAG123_00974	K07152
MAG123_00976	K02276
MAG123_00977	K02274
MAG123_00984	K06994
MAG123_00987	K01518
MAG123_00988	K00798
MAG123_00992	K00783
MAG123_00994	K05309
MAG123_00996	K00029
MAG123_01001	K06942
MAG123_01004	K06936
MAG123_01007	K00586
MAG123_01010	K16857
MAG123_01012	K00927
MAG123_01014	K12960
MAG123_01016	K07300
MAG123_01019	K06072
MAG123_01020	K11785
MAG123_01022	K18285
MAG123_01023	K01537
MAG123_01025	K00615
MAG123_01026	K00615
MAG123_01027	K16904
MAG123_01028	K00616
MAG123_01029	K09166
MAG123_01030	K03569
MAG123_01036	K19664
MAG123_01038	K04659
MAG123_01044	K00059
MAG123_01048	K19519
MAG123_01049	K01689
MAG123_01059	K02316
MAG123_01063	K16216
MAG123_01066	K08678
MAG123_01068	K00661
MAG123_01069	K03564
MAG123_01072	K03498
MAG123_01073	K04800
MAG123_01074	K01880
MAG123_01086	K06176
MAG123_01088	K07332
MAG123_01094	K00128
MAG123_01095	K15866
MAG123_01097	K00074
MAG123_01102	K02446
MAG123_01103	K03637
MAG123_01104	K03635
MAG123_01106	K05607
MAG123_01107	K16305
MAG123_01110	K02201
MAG123_01113	K10725
MAG123_01115	K01613
MAG123_01117	K01259
MAG123_01122	K01715
MAG123_01125	K02428
MAG123_01126	K06199
MAG123_01127	K03517
MAG123_01128	K08851
MAG123_01131	K03593
MAG123_01133	K03741
MAG123_01140	K10755
MAG123_01143	K00239
MAG123_01144	K02503
MAG123_01150	K03709
MAG123_01153	K00966
MAG123_01155	K06215
MAG123_01156	K05524
MAG123_01157	K04659
MAG123_01159	K02984
MAG123_01161	K00772
MAG123_01163	K00287
MAG123_01164	K00560
MAG123_01166	K00655
MAG123_01168	K01867
MAG123_01169	K06874
MAG123_01171	K03433
MAG123_01172	K07041
MAG123_01177	K03769
MAG123_01178	K00786
MAG123_01182	K01893
MAG123_01185	K00952
MAG123_01187	K08681
MAG123_01188	K07129
MAG123_01194	K01649
MAG123_01195	K02469
MAG123_01197	K00626
MAG123_01200	K06981
MAG123_01201	K13787
MAG123_01203	K03234
MAG123_01206	K06961
MAG123_01207	K08872
MAG123_01208	K03236
MAG123_01209	K00343
MAG123_01210	K00342
MAG123_01211	K05577
MAG123_01216	K03124
MAG123_01219	K00963
MAG123_01225	K07192
MAG123_01226	K01938
MAG123_01227	K06965
MAG123_01230	K01835
MAG123_01236	K09815
MAG123_01237	K09817
MAG123_01238	K19972
MAG123_01239	K15987
MAG123_01245	K06911
MAG123_01247	K19302
MAG123_01256	K14640
MAG123_01260	K00496
MAG123_01266	K01756
MAG123_01268	K17104
MAG123_01270	K03569
MAG123_01273	K01807
MAG123_01277	K00926
MAG123_01280	K03724
